iter	Logloss
342	0.04113841369
343	0.04106659674
344	0.04101152039
345	0.04087541125
346	0.04076138148
347	0.04072847925
348	0.04055889011
349	0.04041316595
350	0.04027962357
351	0.04019478708
352	0.04005954635
353	0.04003250523
354	0.03981199527
355	0.039627501
356	0.03956082453
357	0.03936268398
358	0.03915166951
359	0.03899025385
360	0.03893221428
361	0.03886821542
362	0.03880649601
363	0.03871090845
364	0.03856534038
365	0.03842977755
366	0.03829727248
367	0.03812786429
368	0.03809826891
369	0.03799217509
370	0.037916952
371	0.03775688808
372	0.0376606548
373	0.03749297748
374	0.03735400037
375	0.0372881738
376	0.03724627744
377	0.03719045875
378	0.03718490675
379	0.03704975231
380	0.03695998217
381	0.0368804893
382	0.03675362996
383	0.03667742397
384	0.03657805002
385	0.03644779754
386	0.03637256993
387	0.03627493524
388	0.03616004947
389	0.03609851888
390	0.03601154466
391	0.03592389548
392	0.03573532044
393	0.03564139346
394	0.03561849754
395	0.03554437289
396	0.03551144255
397	0.03537803206
398	0.03527996558
399	0.03522261479
400	0.03517431912
401	0.03506468851
402	0.03501961113
403	0.03495215274
404	0.03493178124
405	0.03484477086
406	0.0347893997
407	0.03475800779
408	0.03466045164
409	0.03460288181
410	0.03456271696
411	0.03450156557
412	0.03441313018
413	0.03435487726
414	0.03431179703
415	0.03428225053
416	0.03425954948
417	0.03415030317
418	0.03408331328
419	0.03404507271
420	0.03387219619
421	0.03386486915
422	0.03378828166
423	0.03376130826
424	0.03368351784
425	0.03362712608
426	0.03354334367
427	0.03339945802
428	0.03327005858
429	0.03317566121
430	0.03307755673
431	0.03304458979
432	0.03296163968
433	0.03282906424
434	0.03274428691
435	0.03265857585
436	0.03259495961
437	0.03252147566
438	0.03244491329
439	0.03235378072
440	0.03229035093
441	0.03216442041
442	0.03213973755
443	0.03206683545
444	0.03191162911
445	0.03184915958
446	0.03177062014
447	0.03175058455
448	0.03171454655
449	0.03160680714
450	0.03157306851
451	0.03152377843
452	0.03141732786
453	0.03138834057
454	0.03136287226
455	0.03133544886
456	0.03124370699
457	0.03115179405
458	0.03111996844
459	0.03102754227
460	0.0309790648
461	0.03092004823
462	0.03075666328
463	0.03065823968
464	0.03057600033
465	0.03054541704
466	0.03054194066
467	0.03049163869
468	0.03045631862
469	0.03042350573
470	0.03036740393
471	0.0302548002
472	0.03021193502
473	0.0301299835
474	0.03002890422
475	0.02994450412
476	0.02985501763
477	0.02974115925
478	0.02969960166
479	0.02962491643
480	0.02956649991
481	0.0294840928
482	0.02945339598
483	0.02943908868
484	0.02933713884
485	0.02922600082
486	0.02919156805
487	0.02915551866
488	0.02913688251
489	0.02910967888
490	0.02900852611
491	0.02893012785
492	0.02885588682
493	0.02881967892
494	0.02876348091
495	0.02873669724
496	0.02858972656
497	0.02849614345
498	0.02840303661
499	0.02831289481
500	0.0282679862
501	0.02820116495
502	0.02818277658
503	0.02812582921
504	0.0280970986
505	0.02805794005
506	0.02799005782
507	0.02790726629
508	0.02789573243
509	0.02783961577
510	0.02776070678
511	0.02769586525
512	0.02762481807
513	0.02759124548
514	0.02752319965
515	0.02744994288
516	0.02736467177
517	0.02726343955
518	0.02721587731
519	0.02713088963
520	0.02708407959
521	0.02697475163
522	0.02691836957
523	0.02683930274
524	0.02677269099
525	0.02671373266
526	0.0266927621
527	0.02665583989
528	0.02656118641
529	0.02648359676
530	0.02641132859
531	0.02633990139
532	0.02627381716
533	0.02621357482
534	0.02614361493
535	0.02600887565
536	0.02597234934
537	0.02588733242
538	0.02580660324
539	0.02580261096
540	0.02576838373
541	0.02572443206
542	0.02566492047
543	0.02563072215
544	0.02558444574
545	0.02551375066
546	0.02548382755
547	0.02543306156
548	0.02537794533
549	0.02532465531
550	0.02524490295
551	0.02522253349
552	0.02517530327
553	0.02510891169
554	0.02505033482
555	0.02497679563
556	0.02491802593
557	0.02485657082
558	0.02477685864
559	0.02468451267
560	0.02464846822
561	0.02460147486
562	0.02453155974
563	0.02446790326
564	0.02442583863
565	0.02442046122
566	0.024399599
567	0.02433884321
568	0.0242767003
569	0.02422043941
570	0.02412831846
571	0.0240907016
572	0.02402859508
573	0.02400040132
574	0.02391199073
575	0.02389162264
576	0.02383594051
577	0.02375803154
578	0.02366474306
579	0.02364627657
580	0.02360000003
581	0.02358318297
582	0.02352714895
583	0.02351241569
584	0.02350040891
585	0.02346902039
586	0.02345086225
587	0.02343491125
588	0.02333353349
589	0.02326789987
590	0.02320454357
591	0.02312899172
592	0.02305136737
593	0.02302393092
594	0.02296141992
595	0.02291510716
596	0.02285931245
597	0.02281728374
598	0.02276198175
599	0.02270653243
600	0.02266858913
601	0.02261927641
602	0.02258889685
603	0.02254511234
604	0.02250488342
605	0.02246159375
606	0.02239210997
607	0.02234210748
608	0.02227445966
609	0.02224636069
610	0.02219831081
611	0.02212968226
612	0.02208800317
613	0.02204367706
614	0.02201746434
615	0.02198837046
616	0.0219804751
617	0.02191346012
618	0.02188917269
619	0.02188418207
620	0.02187118909
621	0.02186854551
622	0.02185659732
623	0.02184833487
624	0.02182176975
625	0.02179000873
626	0.02173765607
627	0.021652838
628	0.02161834757
629	0.02161150376
630	0.02150304289
631	0.02138674202
632	0.0213527983
633	0.02130431231
634	0.02127292398
635	0.02119158005
636	0.02112839472
637	0.02105872381
638	0.02098723484
639	0.02092380646
640	0.02088647856
641	0.0208359733
642	0.02081303833
643	0.02078525579
644	0.02075204869
645	0.02069664252
646	0.02062145916
647	0.02058679035
648	0.0205663779
649	0.02050690557
650	0.02045626772
651	0.02045017694
652	0.02044506403
653	0.02040232933
654	0.02035684092
655	0.02031921299
656	0.02028079467
657	0.02023354761
658	0.02018182545
659	0.02009814488
660	0.02008521599
661	0.02004440913
662	0.02003487568
663	0.0200259485
664	0.019980079
665	0.0199530782
666	0.01992415858
667	0.01990155272
668	0.01986752627
669	0.01986156741
670	0.0198135532
671	0.01978586519
672	0.01974301966
673	0.01966582608
674	0.01965921474
675	0.01962607545
676	0.01961163349
677	0.01957265344
678	0.01952019203
679	0.01948691664
680	0.0194839977
681	0.01943517826
682	0.01939553687
683	0.01939452669
684	0.01939408984
685	0.01938878288
686	0.01933110739
687	0.01929339389
688	0.0192633339
689	0.01919768731
690	0.01919435803
691	0.01919170868
692	0.0191218355
693	0.01910531217
694	0.0190907955
695	0.01908517986
696	0.0190545777
697	0.01900344339
698	0.01900345451
699	0.01894740687
700	0.018909063
701	0.0188716572
702	0.01883019482
703	0.01882618434
704	0.01880126418
705	0.01875210165
706	0.01872367816
707	0.01867738549
708	0.01866396164
709	0.01865601298
710	0.01861754429
711	0.01856486774
712	0.01854500599
713	0.01850740355
714	0.01847150573
715	0.01846867121
716	0.01846751635
717	0.01846293627
718	0.01845854124
719	0.01840080939
720	0.01838485387
721	0.01834644714
722	0.01831044134
723	0.01824770424
724	0.01824412889
725	0.01821815207
726	0.01818272617
727	0.0181651682
728	0.01816091552
729	0.01811391884
730	0.01811123485
731	0.0180846921
732	0.01804290198
733	0.01800556314
734	0.01799589821
735	0.01797381728
736	0.01795267841
737	0.01793971603
738	0.0179126724
739	0.01785364778
740	0.01780178558
741	0.01780072367
742	0.01779803394
743	0.01779209885
744	0.01778889324
745	0.0177685988
746	0.01773640183
747	0.01769171052
748	0.01768007942
749	0.01767970921
750	0.01767826429
751	0.01762771478
752	0.01762632708
753	0.01759258598
754	0.01755115506
755	0.01751148677
756	0.01751136138
757	0.0174919799
758	0.01745138768
759	0.01741480449
760	0.01736343005
761	0.01735834433
762	0.01732735345
763	0.01732308871
764	0.01729006715
765	0.0172483213
766	0.01722884617
767	0.01720015896
768	0.0171661286
769	0.01713552309
770	0.01709825891
771	0.01709460946
772	0.01707553071
773	0.01707197921
774	0.01706873405
775	0.01706571462
776	0.01705853806
777	0.01703835587
778	0.01699654696
779	0.01697607571
780	0.01697494599
781	0.01697492902
782	0.01691204612
783	0.01691105689
784	0.01686822266
785	0.01686822849
786	0.01684367045
787	0.01680251509
788	0.01676789677
789	0.01672295119
790	0.01669632228
791	0.01668029421
792	0.01668025801
793	0.01667675053
794	0.01664602676
795	0.01664157376
796	0.01659099575
797	0.01655132106
798	0.01651760129
799	0.01650023228
800	0.01649815498
801	0.01645041807
802	0.01641448788
803	0.01638446388
804	0.01638139132
805	0.01635115756
806	0.01630839107
807	0.0163057156
808	0.01630386372
809	0.01628953407
810	0.01628480464
811	0.01626430172
812	0.01626327766
813	0.01624012933
814	0.01623350737
815	0.01623046195
816	0.01619189441
817	0.01615442444
818	0.01612729129
819	0.01609148798
820	0.01607586019
821	0.01604481345
822	0.01600038461
823	0.0159625468
824	0.01593636886
825	0.01593375645
826	0.01593374038
827	0.01592363065
828	0.01589488153
829	0.01584775885
830	0.01582233061
831	0.01582031133
832	0.01579185052
833	0.01578872382
834	0.01576334115
835	0.01576023525
836	0.01575144166
837	0.01574266521
838	0.01571773748
839	0.01571413307
840	0.01569701168
841	0.01565812499
842	0.01565811271
843	0.01562267717
844	0.01562267703
845	0.01559400063
846	0.01556234984
847	0.01553530592
848	0.01551709591
849	0.01547361048
850	0.01545468827
851	0.01542772601
852	0.01541146905
853	0.01540555474
854	0.01537586558
855	0.01534677033
856	0.01534462459
857	0.01533343636
858	0.01525568389
859	0.01524365188
860	0.01522899855
861	0.01521298325
862	0.01516086402
863	0.01515530395
864	0.01514984528
865	0.01510960195
866	0.01505903013
867	0.01505579382
868	0.01497437597
869	0.01495960831
870	0.01491358577
871	0.01489656861
872	0.01487001691
873	0.01486457059
874	0.01484706237
875	0.01482106141
876	0.01481792011
877	0.01480489322
878	0.01479721858
879	0.01477142693
880	0.0147469704
881	0.01469355605
882	0.01469049949
883	0.01465604345
884	0.01465081442
885	0.01462405332
886	0.01460257105
887	0.01457473001
888	0.0145451414
889	0.01452900033
890	0.01451889108
891	0.01450767665
892	0.01448966694
893	0.01445976874
894	0.01445678922
895	0.01442454474
896	0.01441158168
897	0.01437837495
898	0.0143499839
899	0.01433041672
900	0.0143206765
901	0.01429007133
902	0.01424861711
903	0.01424737524
904	0.01424266926
905	0.01423169167
906	0.01420998331
907	0.01418270738
908	0.01414397296
909	0.01413455401
910	0.01409730429
911	0.01407138708
912	0.01406209915
913	0.01405126493
914	0.01402172381
915	0.01399212088
916	0.01398755658
917	0.01394611656
918	0.01394389535
919	0.0139205132
920	0.01388783542
921	0.01387732814
922	0.01386322982
923	0.01382386571
924	0.01379050805
925	0.01374727291
926	0.01370635979
927	0.01367999988
928	0.01367116593
929	0.01364307099
930	0.01361976759
931	0.01360660432
932	0.01355015224
933	0.01353833758
934	0.0135236333
935	0.01351434956
936	0.01348951879
937	0.01346907823
938	0.01344506713
939	0.01337579755
940	0.0133638503
941	0.01333983801
942	0.01331805597
943	0.01331547096
944	0.0133154385
945	0.0132918998
946	0.01328106162
947	0.01326983375
948	0.01320279505
949	0.01319071479
950	0.01317298325
951	0.01317046217
952	0.01314575113
953	0.01313745654
954	0.01310459533
955	0.01310460313
956	0.01308386068
957	0.01308132569
958	0.01305854743
959	0.01303996144
960	0.01303996761
961	0.01301671282
962	0.01301245055
963	0.01298473956
964	0.01298470837
965	0.01296666899
966	0.01293138366
967	0.0129149063
968	0.01291245749
969	0.01287852814
970	0.012853004
971	0.01284890791
972	0.01283575894
973	0.01283189785
974	0.01280942678
975	0.01278529966
976	0.01277735917
977	0.01277730985
978	0.012720765
979	0.01271110623
980	0.01271109326
981	0.01267606974
982	0.01267603557
983	0.01265577695
984	0.0126427394
985	0.01264270227
986	0.01264269588
987	0.01264270612
988	0.01264268736
989	0.01264020594
990	0.01261917375
991	0.01261919508
992	0.01261378198
993	0.01261378186
994	0.01261376988
995	0.01261377131
996	0.01259317918
997	0.01259316104
998	0.01259317141
999	0.01259315869
